"company_id","genre","company","name_eng"
3136,"village","บ้านสถาพร รังสิต คลอง 3 ปทุมธานี",NULL
3137,"village","บ้านสระสวน",NULL
3138,"village","บ้านสวนจันท์",NULL
3139,"village","บ้านสวนจินดารมย์ 3",NULL
3140,"village","บ้านสวนซื่อตรง ลาดพร้าว 71",NULL
3141,"village","บ้านสวนริมคลอง บางมด",NULL
3142,"village","บ้านสวนริมคลองบางมด",NULL
3143,"village","บ้านสหภาพ 6",NULL
3144,"village","บ้านสินทรัพย์นคร",NULL
3145,"village","บ้านสินธร รังสิต",NULL
3146,"village","บ้านอิสสระ พระราม 9",NULL
3147,"village","บาหลี บีช",NULL
3148,"village","บาหลี บีช BN1",NULL
3149,"village","บี สแควร์ พระราม 9 - เหม่งจ๋าย",NULL
3150,"village","บุราสิริ ราชพฤกษ์ - เเจ้งวัฒนะ",NULL
3151,"village","บุศรินทร์ ปิ่นเกล้า",NULL
3152,"village","บุศรินทร์-เทพารักษ์",NULL
3153,"village","บุศรินทร์รังสิต 1",NULL
3154,"village","ประภัสสรวิลล์",NULL
3155,"village","ปรัชญา บิซโฮม อ่อนนุช-สุวรรณภูมิ",NULL
3156,"village","ปริญญดา ไลท์ พระราม 5",NULL
3157,"village","ปริญลักษณ์ ไลท์ พระราม 5",NULL
3158,"village","ปริญลักษณ์ ไลท์- วงแหวน สาทร",NULL
3159,"village","ปริญลักษณ์ ไล้ท์ วงแหวน สาทร",NULL
3160,"village","ปริญลักษณ์ ไลท์-วงแหวน สาทร",NULL
3161,"village","ปริญลักษณ์ นวมินทร์",NULL
3162,"village","ปรีชา ราม 2 ราษฎร์พัฒนา",NULL
3163,"village","ปรีชา สุวินทวงศ์",NULL
3164,"village","ปัญฐิญา แพรกษา",NULL
3165,"village","ปาริชาต - ปิ่นเกล้า",NULL
3166,"village","ปาริชาต 345",NULL
3167,"village","ปาริชาต สุวินทวงศ์",NULL
3168,"village","ปิ่นเกล้า เฟส 1",NULL
3169,"village","ปิยวรารมย์ รังสิต คลองสี่",NULL
3170,"village","ปิยวรารมย์รังสิต คลองสี่",NULL
3171,"village","พนาลี 16",NULL
3172,"village","พนาลี 27",NULL
3173,"village","พนาลี 33",NULL
3174,"village","พนาสนธิ์ การ์เด้นโฮม 8",NULL
3175,"village","พนาสนธิ์วิลล่า-เทพารักษ์",NULL
3176,"village","พนาสนธฺ์การ์เด้นโฮม 8",NULL
3177,"village","พร้อมพัฒน์ ไพร์ม",NULL
3178,"village","พร้อมพัฒน์ไพร์ม",NULL
3179,"village","พฤกษ์พิมาน การ์เด้น",NULL
3180,"village","พฤกษ์ภิรมย์ บางขุนเทียน",NULL
3181,"village","พฤกษ์ลดา 2 (ท่าข้าม-พระราม 2 )",NULL
3182,"village","พฤกษ์ลดา 2 (ท่าข้าม-พระราม 2)",NULL
3183,"village","พฤกษ์ลดา บางนา",NULL
3184,"village","พฤกษ์ลดา รังสิต คลอง 4",NULL
3185,"village","พฤกษ์ลดา วงแหวน - รัตนาธิเบศร์",NULL
3186,"village","พฤกษ์ลดาปิ่นเกล้า สาย 5",NULL
3187,"village","พฤกษา 11",NULL
3188,"village","พฤกษา 12",NULL
3189,"village","พฤกษา 12/1",NULL
3190,"village","พฤกษา 13",NULL
3191,"village","พฤกษา 15",NULL
3192,"village","พฤกษา 40",NULL
3193,"village","พฤกษา 45",NULL
3194,"village","พฤกษา 77/1",NULL
3195,"village","พฤกษา บี",NULL
3196,"village","พฤกษา วิลเลจ 27",NULL
3197,"village","พฤกษา วิลเลจ 34",NULL
3198,"village","พฤกษา วิลเลจ 5",NULL
3199,"village","พฤกษา วิลล์ 28",NULL
3200,"village","พฤกษา วิลล์ 42",NULL
3201,"village","พฤกษา วิลล์ 53/2",NULL
3202,"village","พฤกษาทาวน์ 81",NULL
3203,"village","พฤกษาทาวน์พรีเว่ อ่อนนุช 66 - ศรีนครินท",NULL
3204,"village","พฤกษาทาวน์พรีเว่ อ่อนนุช 66 - ศรีนครินทร์",NULL
3205,"village","พฤกษาทาวน์พรีเว่อ่อนนุช 66 - ศรีนครินทร์",NULL
3206,"village","พฤกษาพรรณแกรนด์ ลำพยา 2",NULL
3207,"village","พฤกษาวิลเลจ 2",NULL
3208,"village","พฤกษาวิลเลจ 27",NULL
3209,"village","พฤกษาวิลเลจ 5",NULL
3210,"village","พฤกษาวิลล์ 10",NULL
3211,"village","พฤกษาวิลล์ 16/2",NULL
3212,"village","พฤกษาวิลล์ 2 ดอนเมือง",NULL
3213,"village","พฤกษาวิลล์ 28",NULL
3214,"village","พฤกษาวิลล์ 32",NULL
3215,"village","พฤกษาวิลล์ 42",NULL
3216,"village","พฤกษาวิลล์ 53/2",NULL
3217,"village","พฤกษาวิลล์ 6",NULL
3218,"village","พฤกษาวิลล์ 62/2",NULL
3219,"village","พลีโน่ วงแหวน-รามอินทรา",NULL
3220,"village","พัชรเพลส",NULL
3221,"village","พาทิโอ แจ้งวัฒนะ",NULL
3222,"village","พาทิโอ พัฒนากา",NULL
3223,"village","พาทิโอ พัฒนาการ",NULL
3224,"village","พาร์คเวย์ ชาเล่ต์ โครงการ 2",NULL
3225,"village","ภัคภิรมย์ พูลวิลล่า ซัมเมอร์",NULL
3226,"village","ภัทร โมทาวน์",NULL
3227,"village","ภัทรโมทาวน์",NULL
3228,"village","ภัสสร 1",NULL
3229,"village","ภัสสร ๑๓",NULL
3230,"village","ภัสสร 25 บางนา",NULL
3231,"village","ภัสสร 28 กิ่งแก้ว-หนามแดง",NULL
3232,"village","ภัสสร 3",NULL
3233,"village","ภัสสร 4",NULL
3234,"village","ภัสสร เพรสทีจ อ่อนนุช",NULL
3235,"village","ภิรมย์วิลล์ พระราม 2 - เทียนทะเล 20",NULL
3236,"village","ภูเก็ตวิลล่า 5",NULL
3237,"village","มณีรินทร์",NULL
3238,"village","มณีรินทร์ เลค แอนด์ ลากูน",NULL
3239,"village","มณีรินทร์ เลค แอนด์ ลากูน (รังสิต)",NULL
3240,"village","มณีรินทร์ พาร์ค รังสิต (50 ไร่)",NULL
3241,"village","มณีรินทร์ พาร์ค รัตนาธิเบศร์",NULL
3242,"village","มณีรินทร์ รัตนาธิเบศร์",NULL
3243,"village","มนสิกา",NULL
3244,"village","มหาชัยเมืองทอง",NULL
3245,"village","มัณฑนา - ปิ่นเกล้า พระราม 5",NULL
3246,"village","มัณฑนา - อ่อนนุช วงแหวน",NULL
3247,"village","มัณฑนา แจ้งวัฒนะ ราชพฤกษ์",NULL
3248,"village","มัณฑนา และบุศรินทร์ ธนบุรีรมย์",NULL
3249,"village","มัณฑนา บางใหญ่",NULL
3250,"village","มัณฑนา รังสิต คลอง 2",NULL
3251,"village","มัณฑนา ราชพฤกษ์",NULL
3252,"village","ร่มรื่นกรีนพาร์ค (ซอยคุณพระ)",NULL
3253,"village","ร้อยพฤกษา",NULL
3254,"village","รัชธานี 10",NULL
3255,"village","ราชธานี คลองหลวง",NULL
3256,"village","รุ่งอรุณเพลส",NULL
3257,"village","ลดาวัลย์ ปิ่นเกล้า-เพชรเกษม",NULL
3258,"village","ลดาวัลย์-ศรีนครินทร์",NULL
3259,"village","ลลิล กรีนวิลล์ พระราม 9-อ่อนนุช-สุวรรณภูมิ",NULL
3260,"village","ลัดดารมย์ ปิ่นเกล้า",NULL
