ticket_id,year,date,company_id,management_id,status_id,phone1_id,phone2_id,phone3_id,question_id,solve_id
41790,2023,NULL,6,716,1517,NULL,NULL,4156,18151,13522
41791,2023,NULL,3197,496,791,NULL,NULL,1716,18152,NULL
41792,2023,NULL,2168,478,809,NULL,NULL,4069,18153,3578
41793,2023,NULL,4033,NULL,1464,NULL,NULL,4727,NULL,12338
41794,2023,NULL,5537,NULL,786,NULL,1510,NULL,3429,11827
41795,2023,NULL,7391,NULL,833,NULL,3545,NULL,18155,5206
41796,2023,NULL,2039,NULL,971,NULL,NULL,6916,3131,21044
41797,2023,NULL,4479,NULL,1339,1987,NULL,4383,3580,8359
41798,2023,NULL,5266,NULL,825,NULL,451,NULL,663,8171
41799,2023,NULL,267,746,690,33,NULL,NULL,18156,8359
41800,2023,NULL,1297,NULL,779,NULL,699,NULL,3131,10024
41801,2023,NULL,2212,NULL,791,NULL,2020,NULL,156,NULL
41802,2023,NULL,2841,NULL,858,NULL,NULL,6909,684,NULL
41803,2023,NULL,4019,NULL,816,NULL,1172,1456,18157,1778
41804,2023,NULL,3859,NULL,1464,1058,NULL,NULL,3436,9763
41805,2023,NULL,4194,NULL,1853,NULL,NULL,293,3548,22100
41806,2023,NULL,1498,597,697,NULL,5502,NULL,3534,9679
41807,2023,NULL,6782,NULL,1126,NULL,2539,NULL,18158,12711
41808,2023,NULL,7543,NULL,779,NULL,1125,NULL,18159,NULL
41809,2023,NULL,7119,NULL,833,226,NULL,NULL,156,13215
41810,2023,NULL,6709,NULL,997,NULL,NULL,2496,156,13263
41811,2023,NULL,1011,NULL,809,NULL,1153,NULL,1489,13262
41812,2023,NULL,6834,NULL,825,NULL,NULL,355,18160,9794
41813,2023,NULL,5668,663,732,2504,NULL,NULL,3224,14515
41814,2023,NULL,2280,NULL,816,NULL,2056,NULL,18161,20863
41815,2023,NULL,735,NULL,NULL,NULL,NULL,1887,18162,7350
41816,2023,NULL,2395,NULL,989,NULL,NULL,4030,11764,7445
41817,2023,NULL,5426,NULL,809,NULL,1060,NULL,1489,3316
41818,2023,NULL,2039,NULL,971,NULL,NULL,6916,3131,19327
41819,2023,NULL,6127,NULL,851,NULL,NULL,6598,18163,NULL
41820,2023,NULL,6120,NULL,1427,NULL,4021,NULL,32,NULL
41821,2023,NULL,6120,NULL,1427,NULL,4021,NULL,32,16162
41822,2023,NULL,6127,NULL,851,NULL,NULL,6598,18163,NULL
41823,2023,NULL,7543,NULL,779,NULL,1125,NULL,3131,21987
41824,2023,NULL,2212,NULL,791,NULL,2020,NULL,156,15038
41825,2023,NULL,5537,NULL,786,NULL,1510,NULL,3224,21342
41826,2023,NULL,4262,NULL,809,NULL,NULL,4335,663,8647
41827,2023,NULL,7169,NULL,816,NULL,4833,NULL,18164,18096
41828,2023,NULL,3123,730,799,NULL,1789,NULL,156,20881
41829,2023,NULL,2231,387,851,NULL,2508,NULL,3751,21195
41830,2023,NULL,4650,NULL,777,NULL,NULL,5587,18165,15170
41831,2023,NULL,1561,NULL,1841,NULL,NULL,1220,18166,17472
41832,2023,NULL,2306,NULL,1411,NULL,NULL,1535,156,NULL
41833,2023,NULL,7129,NULL,816,NULL,5197,NULL,156,NULL
41834,2023,NULL,5889,416,809,NULL,1919,NULL,1121,8647
41835,2023,NULL,2712,NULL,989,NULL,743,NULL,18167,3501
41836,2023,NULL,6793,NULL,786,NULL,1189,NULL,684,8647
41837,2023,NULL,5298,NULL,786,NULL,1741,NULL,18168,1434
41838,2023,NULL,1811,NULL,1339,NULL,NULL,1567,189,15170
41839,2023,NULL,7061,NULL,1718,NULL,NULL,5203,4985,16349
41840,2023,NULL,6257,NULL,977,NULL,3124,NULL,1119,8647
41841,2023,NULL,2978,NULL,851,NULL,2097,NULL,18169,10287
41842,2023,NULL,1557,NULL,851,NULL,4771,NULL,1944,22324
41843,2023,NULL,2712,NULL,988,NULL,743,NULL,3131,18036
41844,2023,NULL,1516,NULL,791,NULL,NULL,864,32,15170
41845,2023,NULL,4878,NULL,1013,NULL,NULL,4295,18170,11956
41846,2023,NULL,7543,NULL,779,NULL,1125,NULL,4566,8558
41847,2023,NULL,7119,NULL,833,226,NULL,NULL,3131,5477
41848,2023,NULL,2913,NULL,1519,NULL,2415,NULL,3465,20881
41849,2023,NULL,1648,524,729,1594,NULL,NULL,663,16133
41850,2023,NULL,7541,NULL,779,NULL,NULL,4450,684,NULL
41851,2023,NULL,5495,523,750,NULL,NULL,1082,3131,3469
41852,2023,NULL,4955,NULL,786,NULL,2842,NULL,684,20881
41853,2023,NULL,2397,NULL,989,NULL,NULL,4030,11764,7444
41854,2023,NULL,1561,NULL,1841,NULL,823,NULL,7974,8568
41855,2023,NULL,3123,730,799,NULL,1789,NULL,3131,2383
41856,2023,NULL,5452,NULL,791,NULL,NULL,6176,7159,8566
41857,2023,NULL,2578,NULL,804,NULL,NULL,1821,3231,17614
41858,2023,NULL,5252,NULL,816,NULL,NULL,6935,18171,NULL
41859,2023,NULL,7107,392,825,NULL,1288,NULL,3488,11816
41860,2023,NULL,5785,NULL,825,NULL,3501,NULL,156,8647
41861,2023,NULL,7547,NULL,813,NULL,NULL,7875,18172,9499
41862,2023,NULL,2526,NULL,858,NULL,5350,NULL,18173,20901
41863,2023,NULL,7345,448,816,NULL,1556,NULL,1319,NULL
41864,2023,NULL,2263,NULL,825,NULL,NULL,2806,312,15170
41865,2023,NULL,5655,NULL,779,NULL,729,NULL,3318,8359
41866,2023,NULL,2714,815,779,NULL,5467,NULL,37,6578
41867,2023,NULL,5479,NULL,779,NULL,NULL,5653,1184,20881
41868,2023,NULL,4876,NULL,718,NULL,4147,NULL,NULL,NULL
41869,2023,NULL,5410,NULL,858,NULL,5136,NULL,18175,19192
41870,2023,NULL,1749,709,858,NULL,NULL,6278,18176,20424
41871,2023,NULL,6383,NULL,1133,NULL,5481,NULL,18177,17030
41872,2023,NULL,4389,NULL,1638,2011,NULL,NULL,693,15002
41873,2023,NULL,3166,454,1410,NULL,NULL,8230,291,14981
41874,2023,NULL,5722,613,1136,NULL,NULL,6997,1890,8259
41875,2023,NULL,1749,709,858,NULL,NULL,6278,18178,8647
41876,2023,NULL,4541,NULL,1145,NULL,NULL,987,18179,9592
41877,2023,NULL,2714,815,779,NULL,5467,NULL,61,22223
41878,2023,NULL,7541,NULL,779,NULL,NULL,4450,684,19376
41879,2023,NULL,3855,NULL,825,NULL,5436,NULL,18180,5620
41880,2023,NULL,3245,657,718,459,872,4627,NULL,3085
41881,2023,NULL,2294,NULL,843,NULL,976,NULL,1317,208
41882,2023,NULL,2029,NULL,779,NULL,4930,NULL,18182,5789
41883,2023,NULL,2255,NULL,971,NULL,NULL,7900,156,21533
41884,2023,NULL,5884,NULL,816,NULL,1820,NULL,761,22223
41885,2023,NULL,2093,NULL,843,NULL,NULL,3197,10258,21057
41886,2023,NULL,3591,NULL,825,NULL,NULL,3143,156,8669
41887,2023,NULL,2801,858,637,NULL,2676,NULL,18183,12714
41888,2023,NULL,5136,NULL,NULL,NULL,NULL,NULL,139,NULL
41889,2023,NULL,5514,824,858,NULL,4895,NULL,18184,7433
41890,2023,NULL,6243,NULL,779,NULL,3757,NULL,18185,8569
41891,2023,NULL,3058,NULL,809,NULL,NULL,6023,18186,20881
41892,2023,NULL,3140,NULL,809,NULL,565,NULL,684,8647
41893,2023,NULL,5587,NULL,935,NULL,NULL,725,185,20084
41894,2023,NULL,2578,NULL,804,NULL,NULL,8107,2271,20881
41895,2023,NULL,2274,NULL,1802,NULL,NULL,4574,16605,12993
41896,2023,NULL,5537,NULL,786,NULL,1510,NULL,18187,9391
41897,2023,NULL,7386,NULL,791,NULL,2411,NULL,1606,15038
41898,2023,NULL,1518,496,794,NULL,NULL,1716,814,21369
41899,2023,NULL,6177,402,971,NULL,3449,NULL,18188,20881
41900,2023,NULL,5883,NULL,804,NULL,NULL,2091,10403,21263
41901,2023,NULL,5884,NULL,816,NULL,1820,NULL,684,19104
41902,2023,NULL,1334,NULL,1779,NULL,523,NULL,17289,2784
41903,2023,NULL,2685,NULL,930,NULL,NULL,3806,31,9386
41904,2023,NULL,7543,NULL,779,NULL,1125,NULL,2038,22223
41905,2023,NULL,2969,NULL,791,NULL,1808,NULL,4714,6092
41906,2023,NULL,2685,NULL,930,NULL,NULL,3806,463,14057
41907,2023,NULL,6418,NULL,1464,NULL,NULL,6351,5805,15170
41908,2023,NULL,1561,NULL,1841,408,NULL,1700,18189,13529
41909,2023,NULL,4011,NULL,816,NULL,1172,NULL,3639,10725
41910,2023,NULL,2197,668,935,NULL,NULL,161,2884,20776
41911,2023,NULL,3332,NULL,799,NULL,1977,NULL,686,8359
41912,2023,NULL,3106,NULL,825,NULL,4544,NULL,18190,22117
41913,2023,NULL,1285,NULL,809,NULL,3006,NULL,14969,6033
41914,2023,NULL,3367,NULL,1502,NULL,NULL,6515,165,20881
41915,2023,NULL,2020,607,816,NULL,NULL,1507,18191,14971
41916,2023,NULL,2523,NULL,1437,NULL,1495,NULL,13845,13489
41917,2023,NULL,5834,NULL,621,NULL,5058,NULL,18192,13525
41918,2023,NULL,5252,NULL,816,NULL,NULL,6935,178,21538
41919,2023,NULL,1344,NULL,1502,NULL,3940,NULL,10036,14981
41920,2023,NULL,2144,NULL,786,NULL,NULL,7024,18193,14201
41921,2023,NULL,3855,NULL,825,NULL,5436,NULL,1073,8359
41922,2023,NULL,3755,NULL,809,NULL,NULL,7162,14561,20991
41923,2023,NULL,6023,NULL,833,NULL,2388,NULL,18182,5789
41924,2023,NULL,6121,597,667,NULL,NULL,6864,11437,6697
41925,2023,NULL,6620,639,851,NULL,170,NULL,62,19104
41926,2023,NULL,2841,NULL,858,NULL,NULL,6909,3231,21500
41927,2023,NULL,2097,NULL,825,NULL,1001,NULL,18194,8259
41928,2023,NULL,1226,682,779,1537,NULL,NULL,1073,8359
41929,2023,NULL,4011,NULL,816,NULL,1172,NULL,18195,5054
41930,2023,NULL,5565,NULL,945,NULL,NULL,7151,178,21533
41931,2023,NULL,5252,NULL,816,NULL,NULL,5060,2777,20881
41932,2023,NULL,2039,NULL,971,NULL,NULL,6916,3131,3544
41933,2023,NULL,3293,488,718,NULL,NULL,5925,18196,19054
41934,2023,NULL,202,NULL,786,NULL,NULL,1132,156,22314
41935,2023,NULL,2039,NULL,971,NULL,NULL,6916,18197,8755
41936,2023,NULL,3123,730,799,NULL,1789,NULL,4158,10384
41937,2023,NULL,5990,NULL,809,NULL,2902,NULL,18198,22223
41938,2023,NULL,5419,NULL,1502,NULL,NULL,3365,1606,7653
41939,2023,NULL,1469,NULL,1481,NULL,NULL,7201,18199,20881
41940,2023,NULL,6691,NULL,1380,NULL,NULL,5281,18200,20559
41941,2023,NULL,1208,NULL,851,NULL,901,NULL,663,8647
41942,2023,NULL,1285,NULL,809,NULL,3006,NULL,219,15002
41943,2023,NULL,3123,730,799,NULL,NULL,5265,18201,8568
41944,2023,NULL,5252,NULL,816,NULL,NULL,5060,684,21290
41945,2023,NULL,1123,663,683,NULL,NULL,7822,15363,14981
41946,2023,NULL,7501,NULL,1502,NULL,2134,NULL,684,21629
41947,2023,NULL,2714,814,779,NULL,5467,NULL,2547,NULL
41948,2023,NULL,5637,NULL,833,NULL,NULL,2978,18202,20991
41949,2023,NULL,7282,491,786,NULL,1344,NULL,11008,20881
41950,2023,NULL,7129,NULL,816,NULL,5197,NULL,3600,21619
41951,2023,NULL,1109,610,676,NULL,3279,NULL,7540,5206
41952,2023,NULL,7573,NULL,809,NULL,NULL,4144,156,21573
41953,2023,NULL,3123,730,799,NULL,NULL,5265,3600,8568
41954,2023,NULL,1586,688,843,NULL,NULL,3174,18203,9976
41955,2023,NULL,2114,699,977,909,NULL,1609,18204,5017
41956,2023,NULL,7129,NULL,816,NULL,5197,NULL,156,20627
41957,2023,NULL,5504,NULL,773,NULL,NULL,5705,673,8647
41958,2023,NULL,1285,NULL,809,NULL,3006,NULL,18205,5206
41959,2023,NULL,2801,859,637,NULL,2676,NULL,18206,15170
41960,2023,NULL,5245,NULL,1225,NULL,NULL,3986,18207,NULL
41961,2023,NULL,2928,NULL,1481,NULL,5421,NULL,684,8568
41962,2023,NULL,5819,NULL,843,NULL,NULL,2236,156,20055
41963,2023,NULL,1514,NULL,843,NULL,391,NULL,18208,11266
41964,2023,NULL,7129,NULL,816,NULL,2026,NULL,684,21538
41965,2023,NULL,3036,NULL,858,2172,NULL,3197,2526,5206
41966,2023,NULL,7198,NULL,1415,NULL,2047,NULL,18209,8259
41967,2023,NULL,2278,NULL,779,NULL,1210,NULL,156,8996
41968,2023,NULL,2686,NULL,930,NULL,1648,NULL,18210,7259
41969,2023,NULL,313,NULL,809,NULL,1125,NULL,4902,8359
41970,2023,NULL,7259,NULL,791,NULL,3522,NULL,18211,NULL
41971,2023,NULL,5419,NULL,1502,NULL,NULL,7410,2139,18
41972,2023,NULL,3416,NULL,804,NULL,NULL,5681,3131,1574
41973,2023,NULL,7650,NULL,825,NULL,NULL,5750,18212,22675
41974,2023,NULL,1164,NULL,786,2549,NULL,6935,32,8359
41975,2023,NULL,2934,NULL,825,NULL,NULL,1609,9103,17552
41976,2023,NULL,5675,NULL,851,883,NULL,3927,684,20881
41977,2023,NULL,1347,NULL,851,NULL,NULL,2102,156,20881
41978,2023,NULL,6908,NULL,809,NULL,3211,NULL,4558,14028
41979,2023,NULL,2969,NULL,791,NULL,4241,NULL,2280,14057
41980,2023,NULL,1285,NULL,809,NULL,NULL,7151,18213,14981
41981,2023,NULL,3855,NULL,825,NULL,690,NULL,18214,6746
41982,2023,NULL,2187,NULL,804,2090,NULL,1609,156,NULL
41983,2023,NULL,2208,NULL,1502,NULL,4934,NULL,8597,12834
41984,2023,NULL,2885,438,676,NULL,NULL,5122,18215,14981
41985,2023,NULL,3416,NULL,804,NULL,NULL,324,18216,10208
41986,2023,NULL,5310,NULL,1293,NULL,125,NULL,18217,9766
41987,2023,NULL,6257,NULL,977,NULL,3124,NULL,156,20881
41988,2023,NULL,3462,460,1505,NULL,NULL,5032,8597,12828
41989,2023,NULL,6968,NULL,1013,NULL,NULL,8039,10219,13469
41990,2023,NULL,6243,NULL,779,NULL,3757,NULL,165,11822
41991,2023,NULL,6680,NULL,799,NULL,2026,NULL,59,20881
41992,2023,NULL,2093,NULL,843,NULL,NULL,3197,62,22223
41993,2023,NULL,7499,NULL,836,NULL,2047,NULL,15363,NULL
41994,2023,NULL,2165,NULL,836,NULL,1210,NULL,18218,5620
41995,2023,NULL,6894,NULL,799,NULL,1648,NULL,1508,8359
41996,2023,NULL,7543,NULL,779,NULL,1125,NULL,3131,14941
41997,2023,NULL,2160,NULL,1437,NULL,3522,NULL,8597,12834
41998,2023,NULL,5748,NULL,1502,2245,NULL,7410,1606,15038
41999,2023,NULL,6698,NULL,1246,NULL,NULL,5681,156,20167
42000,2023,NULL,3273,NULL,823,NULL,NULL,5750,6396,20929
42001,2023,NULL,5252,NULL,816,NULL,NULL,6935,178,20881
42002,2023,NULL,2114,699,977,NULL,NULL,1609,18219,5044
42003,2023,NULL,3197,496,892,NULL,NULL,3927,18220,22223
42004,2023,NULL,3746,NULL,779,NULL,NULL,2102,767,8647
42005,2023,NULL,7410,NULL,825,NULL,3211,NULL,62,20881
42006,2023,NULL,7645,NULL,809,NULL,4241,NULL,18221,22223
42007,2023,NULL,5565,NULL,945,NULL,NULL,7151,8987,20943
42008,2023,NULL,1744,NULL,804,NULL,690,NULL,76,15789
42009,2023,NULL,2114,699,977,NULL,NULL,1609,18222,20881
42010,2023,NULL,7514,NULL,816,NULL,4934,NULL,185,5206
42011,2023,NULL,563,NULL,NULL,NULL,2459,NULL,18223,15170
42012,2023,NULL,6364,753,858,NULL,NULL,3583,18224,8691
42013,2023,NULL,7178,NULL,825,NULL,4307,NULL,18225,5620
42014,2023,NULL,7129,NULL,816,NULL,5197,NULL,178,20991
42015,2023,NULL,1930,746,683,NULL,NULL,5231,291,14981
42016,2023,NULL,4283,NULL,982,1006,NULL,3976,156,8558
42017,2023,NULL,2441,NULL,809,NULL,3492,NULL,684,20881
42018,2023,NULL,7645,NULL,809,NULL,NULL,186,156,22192
42019,2023,NULL,1028,NULL,1060,2070,NULL,NULL,18226,14413
42020,2023,NULL,6768,431,825,NULL,3267,NULL,4628,8359
42021,2023,NULL,3746,NULL,779,NULL,NULL,2102,18227,NULL
42022,2023,NULL,3166,454,1410,NULL,NULL,8230,291,NULL
42023,2023,NULL,5784,NULL,799,NULL,NULL,8096,4820,14981
42024,2023,NULL,5940,NULL,825,NULL,NULL,921,18228,1180
42025,2023,NULL,7645,NULL,809,NULL,NULL,186,156,21617
42026,2023,NULL,5479,NULL,779,NULL,NULL,5653,33,5206
42027,2023,NULL,2811,NULL,786,NULL,4121,NULL,156,NULL
42028,2023,NULL,2913,NULL,1519,NULL,2415,NULL,18229,13526
42029,2023,NULL,2885,438,676,NULL,NULL,5122,18230,15002
42030,2023,NULL,2114,699,977,NULL,NULL,1609,156,5008
42031,2023,NULL,2383,NULL,809,NULL,2077,NULL,8072,21550
42032,2023,NULL,1930,746,683,2054,NULL,NULL,18231,8647
42033,2023,NULL,3620,NULL,916,2269,NULL,NULL,4628,8359
42034,2023,NULL,6853,NULL,809,NULL,1207,6390,18232,20981
42035,2023,NULL,6634,625,816,NULL,753,NULL,9186,8259
42036,2023,NULL,3519,NULL,983,NULL,324,3483,18233,18921
42037,2023,NULL,2811,NULL,786,NULL,4121,NULL,156,20799
42038,2023,NULL,1669,663,697,1349,NULL,NULL,324,15170
42039,2023,NULL,3058,NULL,809,NULL,NULL,6023,18234,20673
42040,2023,NULL,1586,688,843,NULL,NULL,6782,5512,NULL
42041,2023,NULL,7645,NULL,809,NULL,NULL,186,18235,6228
42042,2023,NULL,2729,875,1502,485,NULL,NULL,18236,20881
42043,2023,NULL,1806,NULL,816,NULL,966,NULL,18237,5853
42044,2023,NULL,2555,353,791,NULL,NULL,7523,6164,9521
42045,2023,NULL,2947,496,791,NULL,572,1097,9052,NULL
42046,2023,NULL,5716,NULL,809,NULL,2780,NULL,9199,13202
42047,2023,NULL,2127,NULL,1069,NULL,3490,NULL,18238,15170
42048,2023,NULL,7645,NULL,809,NULL,NULL,186,18239,13433
42049,2023,NULL,6400,NULL,935,NULL,4753,NULL,463,14057
42050,2023,NULL,3147,141,1361,NULL,NULL,3765,18240,12711
42051,2023,NULL,4707,NULL,809,1665,NULL,3819,18241,11878
42052,2023,NULL,3280,NULL,1481,NULL,3354,NULL,8597,12834
42053,2023,NULL,5778,620,825,NULL,2138,NULL,13979,14981
42054,2023,NULL,1828,NULL,858,984,NULL,NULL,18242,13519
42055,2023,NULL,1251,NULL,786,NULL,543,NULL,663,8647
42056,2023,NULL,1879,NULL,977,1526,NULL,NULL,18243,666
42057,2023,NULL,3437,NULL,1481,NULL,NULL,2085,18244,NULL
42058,2023,NULL,6620,639,851,NULL,170,NULL,18245,3363
42059,2023,NULL,7185,327,791,NULL,NULL,1716,18246,8259
42060,2023,NULL,2385,688,809,NULL,NULL,2795,18247,10640
42061,2023,NULL,7129,NULL,816,NULL,5197,NULL,62,8259
42062,2023,NULL,1879,NULL,977,1526,NULL,1351,18248,21075
42063,2023,NULL,6238,NULL,1799,NULL,NULL,2395,10063,13012
42064,2023,NULL,6673,NULL,791,NULL,4787,NULL,18249,6439
42065,2023,NULL,407,NULL,NULL,NULL,2454,NULL,18250,16490
42066,2023,NULL,2166,407,786,NULL,242,NULL,5962,14981
42067,2023,NULL,5959,NULL,809,NULL,2109,NULL,4092,1867
42068,2023,NULL,1059,464,1437,NULL,1734,NULL,18251,13496
42069,2023,NULL,2837,NULL,858,NULL,NULL,1724,18252,6205
42070,2023,NULL,5959,NULL,809,NULL,2109,NULL,18253,11469
42071,2023,NULL,4223,NULL,809,873,1067,NULL,156,20052
42072,2023,NULL,1137,838,809,1891,NULL,NULL,3131,14321
42073,2023,NULL,6717,NULL,809,NULL,2897,NULL,18254,8359
42074,2023,NULL,2352,NULL,831,NULL,NULL,8405,3131,12111
42075,2023,NULL,1301,NULL,836,NULL,483,NULL,18255,5633
42076,2023,NULL,1198,NULL,1502,2184,NULL,NULL,8597,12834
42077,2023,NULL,6673,NULL,791,NULL,4787,NULL,18256,5477
42078,2023,NULL,6768,431,825,NULL,3267,NULL,18257,17832
42079,2023,NULL,6768,431,825,NULL,3267,NULL,18258,18661
42080,2023,NULL,4730,NULL,858,797,NULL,NULL,18259,NULL
42081,2023,NULL,3653,NULL,843,NULL,432,NULL,3231,8359
42082,2023,NULL,6617,696,791,NULL,2239,NULL,8820,5206
42083,2023,NULL,2138,689,843,NULL,2095,NULL,18260,11455
42084,2023,NULL,5503,NULL,786,145,NULL,NULL,684,20929
42085,2023,NULL,5034,NULL,858,1906,2426,NULL,18261,9494
42086,2023,NULL,332,NULL,NULL,NULL,NULL,2774,NULL,8985
42087,2023,NULL,917,NULL,NULL,NULL,NULL,4890,18263,16607
42088,2023,NULL,5565,NULL,945,NULL,NULL,7151,156,20881
42089,2023,NULL,4008,NULL,843,1611,NULL,2690,18264,12817
42090,2023,NULL,4629,NULL,809,NULL,NULL,431,18265,16582
42091,2023,NULL,2424,NULL,804,NULL,3944,NULL,1073,8647
42092,2023,NULL,2114,699,977,910,NULL,4478,18266,7785
42093,2023,NULL,7271,NULL,799,NULL,461,NULL,13979,14981
42094,2023,NULL,2714,814,779,NULL,5467,NULL,18267,8138
42095,2023,NULL,3058,NULL,809,NULL,NULL,6023,61,NULL
42096,2023,NULL,696,NULL,NULL,NULL,NULL,8178,18268,16067
42097,2023,NULL,4283,NULL,982,NULL,NULL,3976,156,20815
42098,2023,NULL,3404,NULL,1502,NULL,1483,NULL,8597,19967
42099,2023,NULL,5559,NULL,791,NULL,NULL,749,3231,10476
42100,2023,NULL,2159,719,1502,NULL,5325,NULL,18269,20881
42101,2023,NULL,7284,NULL,843,NULL,4461,NULL,18270,11255
42102,2023,NULL,3273,NULL,825,NULL,1270,NULL,156,5206
42103,2023,NULL,1040,NULL,2256,NULL,NULL,NULL,8673,NULL
42104,2023,NULL,5838,NULL,779,NULL,4511,NULL,1077,8568
42105,2023,NULL,7271,NULL,799,NULL,NULL,3767,18271,10537
42106,2023,NULL,1908,NULL,1741,NULL,1423,NULL,18272,NULL
42107,2023,NULL,6364,753,858,NULL,895,3679,18273,9354
42108,2023,NULL,2394,NULL,989,NULL,NULL,4030,18274,20881
42109,2023,NULL,3425,NULL,1502,NULL,NULL,426,3131,4037
42110,2023,NULL,2803,NULL,843,NULL,1242,NULL,53,8647
42111,2023,NULL,5252,NULL,816,NULL,NULL,5060,3231,7944
42112,2023,NULL,5389,NULL,843,NULL,1455,NULL,18275,14981
42113,2023,NULL,7543,NULL,779,NULL,1125,NULL,3131,17579
42114,2023,NULL,4605,NULL,816,1754,NULL,NULL,18276,14981
42115,2023,NULL,1586,688,843,NULL,NULL,3174,18277,11838
42116,2023,NULL,7442,NULL,816,NULL,5296,NULL,18278,13453
42117,2023,NULL,5389,NULL,843,NULL,1455,NULL,18279,5206
42118,2023,NULL,5959,NULL,809,NULL,NULL,2205,3131,12134
42119,2023,NULL,3335,NULL,836,NULL,NULL,6193,684,5206
42120,2023,NULL,3746,NULL,779,NULL,NULL,2102,3309,14472
42121,2023,NULL,6177,402,971,NULL,3449,NULL,18280,20881
42122,2023,NULL,3444,NULL,799,NULL,3070,NULL,156,21526
42123,2023,NULL,6704,NULL,1786,NULL,1440,NULL,18281,NULL
42124,2023,NULL,3147,141,1361,NULL,NULL,3765,156,NULL
42125,2023,NULL,4940,NULL,1114,897,NULL,NULL,18282,3199
42126,2023,NULL,1919,572,1730,NULL,4354,6033,684,7752
42127,2023,NULL,1274,NULL,1189,NULL,5239,NULL,18283,8540
42128,2023,NULL,1040,NULL,2256,NULL,NULL,NULL,8673,NULL
42129,2023,NULL,1981,NULL,825,760,NULL,NULL,12328,20796
42130,2023,NULL,2969,NULL,791,NULL,1808,NULL,156,8647
42131,2023,NULL,1040,NULL,2256,NULL,NULL,NULL,NULL,NULL
42132,2023,NULL,2526,NULL,858,NULL,5208,NULL,291,15002
42133,2023,NULL,4056,NULL,1502,NULL,NULL,5996,8597,12834
42134,2023,NULL,4056,NULL,1502,NULL,NULL,5996,219,14981
42135,2023,NULL,6642,NULL,843,NULL,NULL,197,18285,5224
42136,2023,NULL,2729,678,1502,485,NULL,NULL,156,21610
42137,2023,NULL,7259,NULL,791,NULL,NULL,3316,18286,20881
42138,2023,NULL,5294,NULL,816,1137,NULL,NULL,3131,15841
42139,2023,NULL,5479,NULL,779,NULL,NULL,5653,156,13946
42140,2023,NULL,2114,699,977,910,NULL,4478,18287,5057
42141,2023,NULL,3176,NULL,843,NULL,NULL,1840,18288,9282
42142,2023,NULL,5674,NULL,851,883,5319,NULL,156,8259
42143,2023,NULL,6632,NULL,804,NULL,NULL,4657,2345,20991
42144,2023,NULL,1599,431,791,NULL,NULL,2061,18289,19610
42145,2023,NULL,5290,496,791,NULL,2510,NULL,1119,8359
42146,2023,NULL,1325,NULL,1481,NULL,3191,NULL,684,15170
42147,2023,NULL,3121,407,877,NULL,3645,NULL,156,NULL
42148,2023,NULL,6517,NULL,1071,NULL,399,NULL,18290,NULL
42149,2023,NULL,1879,NULL,977,1526,NULL,NULL,18291,14355
42150,2023,NULL,5762,NULL,809,1268,NULL,NULL,18292,10987
42151,2023,NULL,2114,699,977,910,NULL,4478,13738,8743
42152,2023,NULL,1011,NULL,809,NULL,1154,NULL,18293,8568
42153,2023,NULL,4707,NULL,809,NULL,NULL,3819,18294,9442
42154,2023,NULL,4629,NULL,809,NULL,NULL,5484,18295,15170
42155,2023,NULL,2114,699,977,910,NULL,4478,684,14951
42156,2023,NULL,4284,NULL,982,NULL,NULL,3976,3131,10523
42157,2023,NULL,1133,NULL,825,1046,NULL,NULL,18296,8259
42158,2023,NULL,1879,NULL,977,1526,NULL,NULL,18297,5044
42159,2023,NULL,5386,NULL,825,NULL,NULL,2917,18298,7923
42160,2023,NULL,2114,699,977,910,NULL,4478,156,7451
42161,2023,NULL,1133,NULL,825,1046,NULL,NULL,280,20881
42162,2023,NULL,2115,699,977,NULL,NULL,4478,62,2640
42163,2023,NULL,2294,NULL,843,NULL,976,NULL,156,20991
42164,2023,NULL,3706,NULL,1502,2065,NULL,NULL,8597,12834
42165,2023,NULL,2175,NULL,1743,NULL,NULL,7179,18299,13178
42166,2023,NULL,5780,NULL,1749,NULL,2662,NULL,156,20881
42167,2023,NULL,4529,NULL,1142,NULL,NULL,5016,18300,NULL
42168,2023,NULL,3247,NULL,1411,NULL,NULL,1115,18301,20929
42169,2023,NULL,2579,NULL,1544,NULL,212,NULL,18302,20881
42170,2023,NULL,3114,NULL,825,NULL,4978,NULL,18303,17088
42171,2023,NULL,7420,NULL,1245,NULL,2575,NULL,32,15170
42172,2023,NULL,5308,NULL,843,NULL,1971,NULL,5875,14981
42173,2023,NULL,5355,NULL,804,1447,NULL,NULL,18304,12957
42174,2023,NULL,3058,NULL,809,NULL,NULL,6023,9649,8731
42175,2023,NULL,2546,299,1502,NULL,NULL,7610,18305,12924
42176,2023,NULL,4846,NULL,786,NULL,NULL,8435,18306,13068
42177,2023,NULL,4877,NULL,718,NULL,4148,4296,18307,8566
42178,2023,NULL,5302,NULL,843,NULL,3678,NULL,684,8647
42179,2023,NULL,6103,NULL,1197,1098,NULL,NULL,3280,16123
42180,2023,NULL,5855,NULL,1542,1622,NULL,NULL,18308,16687
42181,2023,NULL,3687,NULL,779,NULL,NULL,6555,8698,5206
42182,2023,NULL,2578,NULL,804,2317,NULL,NULL,3131,4021
42183,2023,NULL,4175,NULL,825,NULL,NULL,3968,18309,15170
